"X48   Envenen acid p/e exposicao a pesticidas";-;-
"X49   Envenen acid outr subst quim nocivas e as NE";-;-
"X50   Excesso exerc movim vigorosos ou repetitivos";-;-
"X51   Viagem e movimento";-;-
"X52   Estadia prolongada ambiente agravitacional";-;-
"X53   Falta de alimento";-;-
"X54   Falta de agua";-;-
"X57   Privacao NE";-;-
"X58   Exposicao a outr fatores espec";-;-
"X59   Exposicao a fatores NE";1;1
"X60   Auto-int int analg antipir anti-reum n-opiac";-;-
"X61   Auto-int int a-conv sed hip a-park psic NCOP";-;-
"X62   Auto-intox intenc narcot psicodislept NCOP";-;-
"X63   Auto-int int outr subst farm sist nerv auton";-;-
"X64   Auto-int intenc out drog med subst biolog NE";-;-
"X65   Auto-intox voluntaria p/alcool";-;-
"X66   Auto-int int solv org hidrocarb halog vapor";-;-
"X67   Auto-intox intenc p/outr gases e vapores";-;-
"X68   Auto-intox intenc a pesticidas";-;-
"X69   Auto-int intenc outr prod quim subst noc NE";-;-
"X70   Lesao autoprov intenc enforc estrang sufoc";-;-
"X71   Lesao autoprov intenc p/afogamento submersao";-;-
"X72   Lesao autoprov intenc disp arma fogo de mao";-;-
"X73   Les autoprov int disp arm fog maior calibre";-;-
"X74   Lesao autopr intenc disp outr arma fogo e NE";-;-
"X75   Lesao autoprov intenc p/disp explosivos";-;-
"X76   Lesao autoprov intenc fumaca fogo e chamas";-;-
"X77   Lesao autopr int vapor agua gas  obj quent";-;-
"X78   Lesao autoprov intenc obj cortante  penetr";-;-
"X79   Lesao autoprov intenc p/objeto contundente";-;-
"X80   Lesao autoprov intenc precip lugar elevado";-;-
"X81   Lesao autoprov intenc precip perm obj movim";-;-
"X82   Lesao autoprov intenc impacto veic a motor";-;-
"X83   Lesao autoprov intenc p/outr meios espec";-;-
"X84   Lesao autoprov intenc p/meios NE";-;-
"X85   Agressao meio drog medic e subst biologicas";-;-
"X86   Agressao p/meio de subst corrosivas";-;-
"X87   Agressao p/pesticidas";-;-
"X88   Agressao p/meio de gases e vapores";-;-
"X89   Agressao outr prod quim subst nocivas espec";-;-
"X90   Agressao prod quimicos e subst nocivas NE";-;-
"X91   Agressao enforc estrangulamento sufocacao";-;-
"X92   Agressao p/meio de afogamento e submersao";-;-
"X93   Agressao disparo de arma de fogo de mao";-;-
"X94   Agressao disparo arma fogo de maior calibre";-;-
"X95   Agressao disparo outr arma de fogo ou NE";-;-
"X96   Agressao p/meio de material explosivo";-;-
"X97   Agressao p/meio de fumaca fogo e chamas";-;-
"X98   Agressao vapor agua gases ou objetos quentes";-;-
"X99   Agressao objeto cortante ou penetrante";-;-
"Y00   Agressao p/meio de um objeto contundente";-;-
"Y01   Agressao p/meio projecao de um lugar elevado";-;-
"Y02   Agressao proj coloc vitima obj movimento";-;-
"Y03   Agressao p/meio de impacto veic a motor";-;-
"Y04   Agressao p/meio de forca corporal";-;-
"Y05   Agressao sexual p/meio de forca fisica";-;-
"Y06   Negligencia e abandono";-;-
"Y07   Outr sindr de maus tratos";-;-
"Y08   Agressao p/outr meios espec";-;-
"Y09   Agressao p/meios NE";-;-
"Y10   Env analg antipir antireum n-opiac int n det";-;-
"Y11   Env antic sed hipn antip psic NCOP int n det";-;-
"Y12   Envenen narcot psicodislept NCOP int n det";-;-
"Y13   Env out subst farm sist nerv auton int n det";-;-
"Y14   Env out drog med subst biolog e NE int n det";-;-
"Y15   Envenen alcool intencao nao determinada";-;-
"Y16   Env solv org hidrocarb halog vap int n det";-;-
"Y17   Envenen outr gases vapores intenc n det";-;-
"Y18   Envenen pesticidas intencao nao determinada";-;-
"Y19   Env out prod quim subst noc e NE int n det";-;-
"Y20   Enforc estrang sufoc intenc nao determinada";-;-
"Y21   Afogamento submersao intenc nao determinada";-;-
"Y22   Disparo de pistola intencao nao determinada";-;-
"Y23   Disparo arma fogo maior calibre intenc n det";-;-
"Y24   Disparo outr arma fogo e NE intenc nao det";-;-
"Y25   Contato c/material explosivo intenc n det";-;-
"Y26   Exposicao fumaca fogo chamas intenc n det";-;-
"Y27   Exposic vapor agua gas obj quente int n det";-;-
"Y28   Contato obj cortante penetrante intenc n det";-;-
"Y29   Contato obj contundente intenc n det";-;-
"Y30   Queda salto empurr lugar elev intenc n det";-;-
"Y31   Queda perman corrida obj mov intenc n det";-;-
"Y32   Impacto veic a motor intenc nao determinada";-;-
"Y33   Outr fatos ou eventos espec intenc n det";-;-
"Y34   Fatos ou eventos NE e intenc nao determinada";1;1
"Y35   Intervencao legal";-;-
"Y36   Operacoes de guerra";-;-
"Y40   Antibioticos sistemicos";-;-
"Y41   Outr antiinfecc e antiparasit sistemicos";-;-
"Y42   Hormonios subst sintet antagonistas NCOP";-;-
"Y43   Subst de acao prim sistemica";-;-
"Y44   Subst farm atuam prim s/constit sangue";-;-
"Y45   Subst analges antipiret e antiinflamatorias";-;-
"Y46   Drogas anticonvulsiv e antiparkinsonianas";-;-
"Y47   Sedativos hipnoticos e tranquilizantes";-;-
"Y48   Anestesicos e gases terapeuticos";-;-
"Y49   Subst psicotropicas NCOP";-;-
"Y50   Estimulantes do sist nervoso central NCOP";-;-
"Y51   Drogas que atuam prim s/sist nerv auton";-;-
"Y52   Subst que atuam prim aparelho cardiovascular";-;-
"Y53   Subst que atuam prim aparelho gastrointest";-;-
"Y54   Subst atuam prim metab agua sais min ac uric";-;-
"Y55   Subst atuam prim musc lisos esquelet ap resp";-;-
"Y56   Subst topic pele membr muc uso oft otor dent";-;-
"Y57   Outr drogas e medicamentos e as NE";-;-
"Y58   Vacinas bacter";-;-
"Y59   Outr vacinas e subst biologicas e as NE";-;-
"Y60   Cort punc perf hemorr acid cuid med cirurg";-;-
"Y61   Obj estranho deix acid prest cuid cirurg med";-;-
"Y62   Asseps insuf prest cuidados cirurg e medicos";-;-
"Y63   Erros dosagem prest cuidados med e cirurg";-;-
"Y64   Medicamentos ou subst biolog contaminados";-;-
"Y65   Outr acid durante prest cuid medic cirurg";-;-
"Y66   Nao admin de cuidado medico e cirurgico";-;-
"Y69   Acid NE durante prest cuidado medic cirurg";-;-
"Y70   Disp anestesiologia assoc incid adversos";-;-
"Y71   Disp cardiovasculares assoc incid adversos";-;-
"Y72   Disp utiliz otorrino assoc incid adversos";-;-
"Y73   Disp usados gastroent urolog assoc incid adv";-;-
"Y74   Disp gerais uso hosp pessoal assoc incid adv";-;-
"Y75   Disp utiliz neurolog assoc incid adversos";-;-
"Y76   Disp utiliz obstetr ginec assoc incid adv";-;-
"Y77   Disp utiliz oftalmo assoc incid adversos";-;-
"Y78   Disp utiliz radiologia assoc incid adversos";-;-
"Y79   Disp ortopedicos assoc a incidentes adversos";-;-
"Y80   Disp utiliz med fisica assoc incid adversos";-;-
"Y81   Disp util cirurg geral plast assoc incid adv";-;-
"Y82   Outr disp assoc incidentes adversos e os NE";-;-
"Y83   Reac anorm compl tard interv cirurg s/acid";-;-
"Y84   Reac anorm compl tard out proc med s/acid";-;-
"Y85   Sequelas de acid transp";-;-
"Y86   Sequelas de outr acid";-;-
"Y87   Seq lesao autopr inten agress fato int indet";-;-
"Y88   Sequelas cuid med cirurg consid causa ext";-;-
"Y89   Sequelas de outr causas externas";-;-
"Y90   Evidencia alcoolismo det p/taxas alcoolemia";-;-
"Y91   Evidencia alcoolismo determ p/nivel da intox";-;-
"Y95   Circunst relat condicoes nosocomiais";-;-
"Y96   Circunst relat condicoes de trabalho";-;-
"Y97   Circunst relat condicoes poluicao ambiental";-;-
"Y98   Circunst relat condicoes do modo de vida";-;-
"Z00   Exame geral invest pess s/queix diagn relat";-;-
"Z01   Outr exam invest esp pess s/queix diag relat";-;-
"Z02   Exame med e consulta c/finalid admin";-;-
"Z03   Observ avaliacao med doenc afecc suspeitas";-;-
"Z04   Exame e observacao p/outr razoes";-;-
"Z08   Exame seguim apos tratamento p/neopl malig";-;-
"Z09   Exame seguim apos trat out afec n neop malig";-;-
"Z10   Exame geral de rotina subpopulacao definida";-;-
"Z11   Exame esp rastr doenc infecc parasit";-;-
"Z12   Exame especial rastr de neoplasias";-;-
"Z13   Exame especial rastr de outr transt e doenc";-;-
"Z20   Contato exposicao a doenc transmissiveis";-;-
"Z21   Estado de infecc assintomatica p/HIV";-;-
"Z22   Portador de doenc infecc";-;-
"Z23   Necess imuniz contra unica doenc bacter";-;-
"Z24   Necess imuniz contra alg doenc virais unicas";-;-
"Z25   Necess imuniz contra outr doenc virais unic";-;-
"Z26   Necess imuniz outr doenc infecc unicas";-;-
"Z27   Necess imuniz assoc contra comb doenc infecc";-;-
"Z28   Imuniz nao realizada";-;-
"Z29   Necessidade de outr medidas profilaticas";-;-
"Z30   Anticoncepcao";-;-
"Z31   Medidas de procriacao";-;-
"Z32   Exame ou teste de gravidez";-;-
"Z33   Gravidez como achado casual";-;-
"Z34   Supervisao de gravidez normal";-;-
"Z35   Supervisao de gravidez de alto risco";-;-
"Z36   Rastr pre-natal";-;-
"Z37   Resultado do parto";-;-
"Z38   Nascidos vivos segundo o local de nascimento";-;-
"Z39   Assist e exame pos-natal";-;-
"Z40   Cirurgia profilatica";-;-
"Z41   Proced p/outr propositos exc cuidados saude";-;-
"Z42   Seguimento envolv cirurgia plastica";-;-
"Z43   Atencao a orificios artificiais";-;-
"Z44   Coloc ajust aparelhos de protese externa";-;-
"Z45   Ajustamento e manuseio de disp implantado";-;-
"Z46   Colocacao e ajustamento de outr aparelhos";-;-
"Z47   Outr cuidados de seguimento ortopedico";-;-
"Z48   Outr seguimento cirurgico";-;-
"Z49   Cuidados envolv dialise";-;-
"Z50   Cuidados envolv uso proced de reabilitacao";-;-
"Z51   Outr cuidados medicos";-;-
"Z52   Doadores de orgaos e tec";-;-
"Z53   Pessoas cont serv saude proced esp n realiz";-;-
"Z54   Convalescenca";-;-
"Z55   Problemas relac educacao e alfabetizacao";-;-
"Z56   Problemas relacionados emprego e desemprego";-;-
"Z57   Exposicao ocupacional a fatores de risco";-;-
"Z58   Problemas relacionados c/o ambiente fisico";-;-
"Z59   Probl relac habitacao e  cond economicas";-;-
"Z60   Problemas relacionados c/o meio social";-;-
"Z61   Problemas relac eventos negat vida infancia";-;-
"Z62   Outr probl relac c/a educacao da crianca";-;-
"Z63   Outr probl rel grupo prim apoio incl sit fam";-;-
"Z64   Problemas relac algumas outr circ psicossoc";-;-
"Z65   Probl relac outr circunstancias psicossoc";-;-
"Z70   Aconselh relat atit comport orient sexualid";-;-
"Z71   Pess cont serv saud outr acons cons med NCOP";-;-
"Z72   Problemas relacionados c/o estilo de vida";-;-
"Z73   Problemas relacionados c/a organiz modo vida";-;-
"Z74   Probl relac depend pess q oferece cuid saude";-;-
"Z75   Probl relac facilid medic outr cuid saude";-;-
"Z76   Pessoas cont serv saude em outr circunst";-;-
"Z80   Historia familiar de neopl malig";-;-
"Z81   Historia familiar transt mentais e comport";-;-
"Z82   Hist fam alg incap doenc cron incapacitacao";-;-
"Z83   Historia familiar de outr transt especificos";-;-
"Z84   Historia familiar de outr afeccoes";-;-
"Z85   Historia pessoal de neopl malig";-;-
"Z86   Historia pessoal de algumas outr doenc";-;-
"Z87   Historia pessoal de outr doenc e afeccoes";-;-
"Z88   Hist pess alergia drog medic subst biolog";-;-
"Z89   Ausencia adquir de membros";-;-
"Z90   Ausencia adquir de orgaos NCOP";-;-
"Z91   Historia pessoal de fatores de risco NCOP";-;-
"Z92   Historia pessoal de tratamento medico";-;-
"Z93   Orificios artificiais";-;-
"Z94   Orgaos e tec transplantados";-;-
"Z95   Presenca implantes enxertos cardiacos vasc";-;-
"Z96   Presenca de outr implantes funcionais";-;-
"Z97   Presenca de outr disp proteticos";-;-
"Z98   Outr estados pos-cirurgicos";-;-
"Z99   Depend maquinas e disp capacitantes NCOP";-;-
"U04   Síndrome respiratória aguda grave [SARS]";-;-
"U80   Agente resist penicilina e antibiót relac";-;-
"U81   Agente resist vancomicina e antibiót relac";-;-
"U88   Agente resistente a múltiplos antibióticos";-;-
"U89   Agente resist outr antibiót e antibiót NE";-;-
"U99   CID 10a Revisao nao disponivel";-;-
"Total";61;61
 Fonte: MS/SVS/CGIAE - Sistema de Informações sobre Mortalidade - SIM
 Consulte o site da Secretaria Estadual de Saúde para mais informações.
 Nota:
 
 Em 2011, houve uma mudança no conteúdo da Declaração de Óbito, com maior detalhamento das informações coletadas. Para este ano, foram
 utilizados simultaneamente os dois formulários. Para mais detalhes sobre as mudanças ocorridas e os seus efeitos, veja o documento
 "Sistema de Informações sobre Mortalidade - SIM. Consolidação da base de dados de 2011".
 No dia 13/06/2019, os arquivos do SIM referentes ao ano de notificação 2017 foram atualizados, com alteração das causas básicas de 2 registros e exclusão de 1 registro.
 No dia 01/04/2020, os arquivos do SIM referentes ao ano de notificação 2019 foram atualizados, com alteração das causas básicas de 4 registros e exclusão de 1 registro.
 
